ANCHOR_ID,ANCHOR_TYPE,NAME,ANCHOR_ROLE,ANCHOR_CLASS,FLOOR,ENVIROMENT,AREA_TYPE,VERTICAL,X,Y,POLYGON,WALKABLE,NOTES,STATUS,ACCESS_WHEELCHAIR,ACCESS_STROLLER,ACCESS_LUGGAGE,PRE_SITE_QA,
NODE_DOOR_FLYINGTIGER,STORE,Flying Tiger,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.558,0.2415,,Falso,Flying Tiger,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_FOSTERS,STORE,Foster’s Hollywood,NODE,DOOR,F1,OUTDOOR_OPEN_AIR,MALL,Falso,0.618,0.5695,,Falso,Foster’s Hollywood,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_GAME,STORE,GAME,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.447,0.3895,,Falso,GAME,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_GELATERIA,STORE,Gelateria Icecream,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.6916,0.4949,,Falso,Gelateria Icecream,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_GEOX,STORE,Geox,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.56,0.7675,,Falso,Geox,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_GOLDRUSH,STORE,Goldrush,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.401,0.3005,,Falso,Goldrush,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_GOURMETCAFE,STORE,Gourmet Café,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.596,0.7425,,Falso,Gourmet Café,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_GRABA2,STORE,Graba 2,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.6136,0.6669,,Falso,Graba 2,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_GREENWICH,STORE,Greenwich,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.464,0.149,,Falso,Greenwich,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_GUESS_N,STORE,Guess,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.422,0.2595,,Falso,Guess,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_GUESS_S,STORE,Guess,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.592,0.6685,,Falso,Guess,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_GUESS_SS,STORE,Guess,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.549,0.7815,,Falso,Guess,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_HAAGEN_DASZ,STORE,Haagen Dasz,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.394,0.1665,,Falso,Haagen Dasz,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_HM_E,STORE,H&M,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.641,0.38,,Falso,H&M,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_HM_W,STORE,H&M,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.476,0.409,,Falso,H&M,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_ICECREAM,STORE,Icecream,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.635,0.6195,,Falso,Icecream,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_IKEA,STORE,Ikea,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.439,0.2325,,Falso,Ikea,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_INFINITYLOVE,STORE,Infinity Love,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.586,0.2645,,Falso,Infinity Love,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_INSIDE,STORE,Inside,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.474,0.4845,,Falso,Inside,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_IPANEMA,STORE,Ipanema,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.357,0.157,,Falso,Ipanema,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_JIJONENCA,STORE,Jijonenca Icecream,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.6306,0.6279,,Falso,Jijonenca Icecream,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_KEBABEXPRESS,STORE,Kebab Express,NODE,DOOR,F1,OUTDOOR_OPEN_AIR,MALL,Falso,0.672,0.6475,,Falso,Kebab Express,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_KIKOMILANO,STORE,KIKO Milano,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.636,0.3595,,Falso,KIKO Milano,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_KOALABAY,STORE,Koala Bay,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.439,0.137,,Falso,Koala Bay,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_LA_TAGLIATELLA,STORE,La Tagliatella,NODE,DOOR,F1,OUTDOOR_OPEN_AIR,MALL,Falso,0.783,0.5195,,Falso,La Tagliatella,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_LASERESTETIC,STORE,Laser Estetic,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.376,0.2605,,Falso,Laser Estetic,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_LEFTIES,STORE,Lefties,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.537,0.5045,,Falso,Lefties,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_LEROY_MERLIN,STORE,Leroy Merlin,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.401,0.766,,Falso,Leroy Merlin,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_LEROYMERLIN_PICKUP,STORE,Leroy Merlin,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.272,0.676,,Falso,Leroy Merlin,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_LEVIS,STORE,Levi's,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.434,0.2205,,Falso,Levi's,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_LIONOFPORCHES,STORE,Lion of Porches,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.561,0.6895,,Falso,Lion of Porches,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_LIZARRAN,STORE,Lizarran,NODE,DOOR,F1,OUTDOOR_OPEN_AIR,MALL,Falso,0.769,0.5455,,Falso,Lizarran,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_LOCKER_AMAZON_B1,Locker Amazon,Amazon Parcel Locker,AMENITY,AMENITY,B1,OUTDOOR_OPEN_AIR,MALL,Falso,0.452,0.5145,,Falso,Amazon Parcel Locker,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_LOCKER_CORREOS_B1,Locker Correos,Correos Parcel Locker,AMENITY,AMENITY,B1,OUTDOOR_OPEN_AIR,MALL,Falso,0.455,0.5185,,Falso,Correos Parcel Locker,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_LOTERIA,STORE,Loteria Nacional,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.4216,0.4089,,Falso,Loteria Nacional,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_LOWCOST,STORE,Lowcost,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.547,0.7355,,Falso,Lowcost,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_LUXENTER,STORE,Luxenter,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.507,0.4855,,Falso,Luxenter,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_LUXURYFOOD,STORE,Luxury Food,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.648,0.5865,,Falso,Luxury Food,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_MANGO,STORE,Mango,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.589,0.292,,Falso,Mango,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_MARVIMUNDO,STORE,Marvimundo,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.453,0.2965,,Falso,Marvimundo,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_MASSIMODUTTI_N,STORE,Massimo Dutti,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.649,0.4635,,Falso,Massimo Dutti,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_MASSIMODUTTI_S,STORE,Massimo Dutti,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.649,0.4665,,Falso,Massimo Dutti,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_MAXCOLCHON,STORE,Maxcolchon,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.5158,0.7808,,Falso,Maxcolchon,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_MAXIMA,STORE,Maxima,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.481,0.158,,Falso,Maxima,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_MAYKA_N,STORE,Mayka,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.516,0.2195,,Falso,Mayka,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_MAYKA_S,STORE,Mayka,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.612,0.5195,,Falso,Mayka,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_ME,STORE,ME,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.464,0.4015,,Falso,ME,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_MEDIAMARKT,STORE,MediaMarkt,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.742,0.513,,Falso,MediaMarkt,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_MISAKO,STORE,Misako,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.629,0.228,,Falso,Misako,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_MISTERMINT,STORE,Mister Mint,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.399,0.2655,,Falso,Mister Mint,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_MR_PEOPLE,STORE,Mr. People,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.645,0.6215,,Falso,Mr. People,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_MUERDELAPASTA,STORE,Muerde La Pasta,NODE,DOOR,F1,OUTDOOR_OPEN_AIR,MALL,Falso,0.5838,0.5729,,Falso,Muerde La Pasta,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_MYTAPA,STORE,My Tapa,NODE,DOOR,F1,OUTDOOR_OPEN_AIR,MALL,Falso,0.769,0.5495,,Falso,My Tapa,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_NAILS,STORE,Nails,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.399,0.2905,,Falso,Nails,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_NATURAGIFTSHOP,STORE,Natura Gift Shop,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.759,0.5555,,Falso,Natura Gift Shop,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_NORAUTO,STORE,Norauto,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.774,0.278,,Falso,Norauto,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_OYSHO,STORE,Oysho,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.69,0.48,,Falso,Oysho,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_PACOMARTINEZ,STORE,Paco Martinez,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.652,0.6045,,Falso,Paco Martinez,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_PALPELO_E,STORE,Palpelo,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.404,0.225,,Falso,Palpelo,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_PALPELO_W,STORE,Palpelo,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.396,0.2625,,Falso,Palpelo,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_PANDORA,STORE,Pandora,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.631,0.5975,,Falso,Pandora,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_PARFOIS,STORE,Parfois,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.531,0.179,,Falso,Parfois,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_PASGAR,STORE,Pasgar,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.641,0.4775,,Falso,Pasgar,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_PEPEJEANS,STORE,Pepe Jeans,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.547,0.7395,,Falso,Pepe Jeans,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_PEWTER,STORE,Pewter,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.58,0.5025,,Falso,Pewter,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_PHARMACY,STORE,Pharmacy,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.516,0.802,,Falso,Pharmacy,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_POLINESIA,STORE,Polinesia,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.541,0.2285,,Falso,Polinesia,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_POPEYES,STORE,Popeyes,NODE,DOOR,F1,OUTDOOR_OPEN_AIR,MALL,Falso,0.712,0.4635,,Falso,Popeyes,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_PRIMARK,STORE,Primark,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.329,0.145,,Falso,Primark,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_PRIMICHI,STORE,Primichi ,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.496,0.166,,Falso,Primichi ,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_PRIMOR,STORE,Primor,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.387,0.109,,Falso,Primor,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_PULLBEAR,STORE,Pull&Bear,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.613,0.546,,Falso,Pull&Bear,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_PUNTROMA,STORE,Punt Roma,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.499,0.4565,,Falso,Punt Roma,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_RESTAURANTCASACARMEN,STORE,Restaurant Casa Carmen,NODE,DOOR,F1,OUTDOOR_OPEN_AIR,MALL,Falso,0.596,0.4315,,Falso,Restaurant Casa Carmen,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_RITUALS,STORE,Rituals,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.431,0.2095,,Falso,Rituals,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_ROBERTOMARTIN,STORE,Roberto Martin,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.43,0.3215,,Falso,Roberto Martin,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_RXS,STORE,RXS,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.47,0.3755,,Falso,RXS,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_SANTOSOCHOA,STORE,Santos Ochoa,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.633,0.303,,Falso,Santos Ochoa,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_SAXO,STORE,Saxo,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.639,0.6365,,Falso,Saxo,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_SCOTTA,STORE,Scotta,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.598,0.6505,,Falso,Scotta,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_SMOOY,STORE,Smooy,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.429,0.3435,,Falso,Smooy,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_SOLOOPTICAL_E,STORE,Solooptical,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.461,0.4455,,Falso,Solooptical,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_SOLOOPTICAL_W,STORE,Solooptical,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.437,0.4595,,Falso,Solooptical,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_SPRINGFIELD,STORE,Springfield,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.566,0.5245,,Falso,Springfield,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_STARBUCKS,STORE,Starbucks,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.512,0.1945,,Falso,Starbucks,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_STRADIVARIUS,STORE,Stradivarius,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.612,0.508,,Falso,Stradivarius,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_SUPERDRY,STORE,Superdry,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.588,0.2665,,Falso,Superdry,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_SWAROVSKI,STORE,Swarovski,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.661,0.5895,,Falso,Swarovski,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_TACOBELL,STORE,Taco Bell,NODE,DOOR,F1,OUTDOOR_OPEN_AIR,MALL,Falso,0.575,0.4769,,Falso,Taco Bell,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_TEASHOP,STORE,Tea Shop,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.608,0.6335,,Falso,Tea Shop,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_TERRASSA,STORE,Terrassa,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.699,0.5785,,Falso,Terrassa,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_THEBODYSHOP,STORE,The Body Shop,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.605,0.6435,,Falso,The Body Shop,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_THEFITZGERALD,STORE,The Fitzgerald,NODE,DOOR,F1,OUTDOOR_OPEN_AIR,MALL,Falso,0.603,0.4249,,Falso,The Fitzgerald,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_THENORTHFACE,STORE,The North Face,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.541,0.196,,Falso,The North Face,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_TIENDANIMAL,STORE,Tiendanimal,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.443,0.2615,,Falso,Tiendanimal,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_TIMEROAD,STORE,Time Road,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.584,0.5095,,Falso,Time Road,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_TOUS,STORE,Tous,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.611,0.7275,,Falso,Tous,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_TRAMAS,STORE,Tramas,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.457,0.4325,,Falso,Tramas,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_ULANKA,STORE,Ulanka,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.455,0.4135,,Falso,Ulanka,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_UNKNOWN_MAYKA_FLYING,STORE,??? MAYKA/Flying,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.506,0.2085,,Falso,??? MAYKA/Flying,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_UNKNOWN_SUNGLASSES_SMOOY,STORE,???Sunglasses/smooy,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.429,0.2975,,Falso,???Sunglasses/smooy,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_VANS,STORE,Vans,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.587,0.2685,,Falso,Vans,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_WC_C_F0,WC,Restrooms – Central,AMENITY,AMENITY,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.6436,0.4879,,Falso,Restrooms – Central,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_WC_C_F1,WC,Restrooms – Upper Floor,AMENITY,AMENITY,F1,OUTDOOR_OPEN_AIR,MALL,Falso,0.5966,0.4389,,Falso,Restrooms – Upper Floor,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_WC_N_F0,WC,Restrooms – North,AMENITY,AMENITY,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.3486,0.1279,,Falso,Restrooms – North,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_WC_S_F0,WC,Restrooms – South,AMENITY,AMENITY,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.6056,0.7369,,Falso,Restrooms – South,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_WOKCENTER,STORE,Wok Center,NODE,DOOR,F1,OUTDOOR_OPEN_AIR,MALL,Falso,0.693,0.4555,,Falso,Wok Center,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_WOMENSECRET,STORE,Women Secret,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.581,0.5095,,Falso,Women Secret,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_YVESROCHER,STORE,Yves Rocher,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.574,0.2575,,Falso,Yves Rocher,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_ZARA,STORE,Zara,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.661,0.397,,Falso,Zara,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_DOOR_ZARAHOME,STORE,Zara Home,NODE,DOOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.67,0.465,,Falso,Zara Home,PRE_SITE_QA,Verdadero,Verdadero,Verdadero,Verdadero,
NODE_EXT_E_ENTRANCE,NODE,Corridor Outside East,JUNCTION,EXTERIOR,F0,OUTDOOR_OPEN_AIR,MALL,Falso,0.6646,0.2099,,Verdadero,Corridor Outside East,PRE_SITE_QA,TRUE,Verdadero,Verdadero,Verdadero,
NODE_EXT_MAIN_ENTRANCE,NODE,Corridor Outside West,JUNCTION,EXTERIOR,B1,OUTDOOR_OPEN_AIR,MALL,Falso,0.7846,0.6019,,Verdadero,Corridor Outside West,PRE_SITE_QA,TRUE,Verdadero,Verdadero,Verdadero,
