FROM;TO;MODE;BIDIRECTIONAL;WHEELCHAIR;STROLLER;LUGGAGE;CREATED;STATUS
NODE_DOOR_SUPERDRY;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_SUPERDRY;STORE_SUPERDRY;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_SWAROVSKI;COR_MAIN_W1_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_TACOBELL;COR_PLZ_FC_N_S_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_TEASHOP;COR_MAIN_W1_W;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_TERRASSA;COR_PLZ_MAIN_S_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_THEBODYSHOP;COR_MAIN_W1_W;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_THEFITZGERALD;COR_PLZ_FC_N_S_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_THENORTHFACE;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_TIENDANIMAL;COR_MAIN_N1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_TIMEROAD;COR_MAIN_N_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_TOUS;COR_PLZ_S_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_TRAMAS;COR_MAIN_N1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_ULANKA;COR_MAIN_N1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_UNKNOWN_MAYKA_FLYING;COR_MAIN_N1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_UNKNOWN_MAYKA_FLYING;STORE_UNKNOWN_MAYKA_FLYING;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_UNKNOWN_SUNGLASSES_SMOOY;COR_COVERED_M1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_UNKNOWN_SUNGLASSES_SMOOY;STORE_UNKNOWN_SUNGLASSES_SMOOY;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_VANS;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_WC_C_F0;COR_PLZ_STAGE_N_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_WC_C_F1;COR_PLZ_FC_N_N_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_WC_N_F0;COR_PLZ_N_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_WC_S_F0;COR_PLZ_S_S_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_WOKCENTER;COR_PLZ_FC_S_N_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_WOMENSECRET;COR_MAIN_N_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_YVESROCHER;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_ZARA;COR_MAIN_E_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_ZARA;STORE_ZARA;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_DOOR_ZARAHOME;COR_MAIN_E_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_DOOR_ZARAHOME;STORE_ZARAHOME;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
NODE_EXT_E_ENTRANCE;COR_EXT_E_N;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 12:10;OK
NODE_EXT_E_ENTRANCE;ENT_E_MAIN;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:26;OK
NODE_EXT_E_ENTRANCE;PARKING_LOT_E;WALK;FALSE;TRUE;TRUE;TRUE;09/02/2026 7:51;OK
NODE_EXT_MAIN_ENTRANCE;BUS_STOP_1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 12:02;OK
NODE_EXT_MAIN_ENTRANCE;COR_EXT_MAIN_ENTRANCE_E;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 12:19;OK
NODE_EXT_MAIN_ENTRANCE;COR_EXT_MAIN_ENTRANCE_W;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 14:05;OK
NODE_EXT_MAIN_ENTRANCE;COR_PLZ_MAIN_S_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_EXT_MAIN_ENTRANCE;ENT_S_MAIN;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:37;OK
NODE_EXT_MAIN_ENTRANCE;TAXI_PICKUP_1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 14:05;OK
NODE_EXT_N_ENTRANCE;COR_EXT_N_MAIN_E;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 12:22;OK
NODE_EXT_N_ENTRANCE;COR_EXT_N_MAIN_W;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_EXT_N_ENTRANCE;ENT_N_MAIN;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 14:09;OK
NODE_EXT_N_ENTRANCE;PARKING_LOT_N;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 14:09;OK
NODE_EXT_W_ENTRANCE;COR_EXT_W_S;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 14:10;OK
NODE_EXT_W_ENTRANCE;COR_MAIN_W_W;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_EXT_W_ENTRANCE;ENT_W_MAIN;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:38;OK
NODE_EXT_W_ENTRANCE;EV_CHARGING_1_F0;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:52;OK
NODE_EXT_W_ENTRANCE;PARKING_LOT_W;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 14:10;OK
NODE_EXT_W_ENTRANCE;STR_W_OUTSIDE_F0;WALK;TRUE;TRUE;TRUE;TRUE;09/02/2026 13:19;OK
NODE_EXT_W_ENTRANCE;STR_WEST1_OUTSIDE_F0;WALK;TRUE;TRUE;TRUE;TRUE;09/02/2026 13:21;OK
NODE_PARKING_GARAGE_LVL_B1;COR_MAIN_N_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_PARKING_GARAGE_LVL_B1;ELV_C_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:05;OK
NODE_PARKING_GARAGE_LVL_B1;ELV_W_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:11;OK
NODE_PARKING_GARAGE_LVL_B1;ELV_W1_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:21;OK
NODE_PARKING_GARAGE_LVL_B1;ENT_PARKING_1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:33;OK
NODE_PARKING_GARAGE_LVL_B1;ENT_PARKING_2;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:34;OK
NODE_PARKING_GARAGE_LVL_B1;ENT_PARKING_3;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:35;OK
NODE_PARKING_GARAGE_LVL_B1;ENT_PARKING_4;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:35;OK
NODE_PARKING_GARAGE_LVL_B1;ESC_C_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:40;OK
NODE_PARKING_GARAGE_LVL_B1;ESC_E_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:42;OK
NODE_PARKING_GARAGE_LVL_B1;ESC_W_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:45;OK
NODE_PARKING_GARAGE_LVL_B1;EV_CHARGING_2_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:52;OK
NODE_PARKING_GARAGE_LVL_B1;LOCKER_AMAZON_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:56;OK
NODE_PARKING_GARAGE_LVL_B1;LOCKER_CORREOS_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 13:57;OK
NODE_PARKING_GARAGE_LVL_B1;RAMP_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 14:12;OK
NODE_PARKING_GARAGE_LVL_B1;RAMP1_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 14:12;OK
NODE_PARKING_GARAGE_LVL_B1;STR_C_MAIN_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 14:12;OK
NODE_PARKING_GARAGE_LVL_B1;STR_C_MAIN_OUTSIDE_N_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 14:12;OK
NODE_PARKING_GARAGE_LVL_B1;STR_C_MAIN_OUTSIDE_S_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 14:12;OK
NODE_PARKING_GARAGE_LVL_B1;STR_N_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 14:12;OK
NODE_PARKING_GARAGE_LVL_B1;STR_W_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 14:12;OK
NODE_PARKING_GARAGE_LVL_B1;STR_W_OUTSIDE_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 14:12;OK
NODE_PARKING_GARAGE_LVL_B1;STR_WEST1_OUTSIDE_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 14:12;OK
NODE_PLZ_CROSS_CENTER_F0;COR_PLZ_STAGE_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_PLZ_CROSS_CENTER_F0;ELV_C_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_PLZ_CROSS_CENTER_F0;ELV_C_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_PLZ_CROSS_CENTER_F0;ESC_C_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_PLZ_CROSS_CENTER_F0;ESC_C_F0;WALK;TRUE;FALSE;TRUE;TRUE;MANUAL;ACTIVE
NODE_PLZ_CROSS_CENTER_F0;ESC_C_FC_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_PLZ_CROSS_CENTER_F0;ESC_C_FC_F0;WALK;TRUE;FALSE;TRUE;TRUE;MANUAL;ACTIVE
NODE_PLZ_CROSS_CENTER_F0;STR_C_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
NODE_PLZ_CROSS_CENTER_F0;STR_C_F0;WALK;TRUE;FALSE;FALSE;TRUE;MANUAL;ACTIVE
PARKING_LOT_E;COR_MAIN_E2_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
PARKING_LOT_E;NODE_EXT_E_ENTRANCE;WALK;FALSE;TRUE;TRUE;TRUE;09/02/2026 7:51;OK
PARKING_LOT_N;COR_EXT_N_MAIN_W;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
PARKING_LOT_N;NODE_EXT_N_ENTRANCE;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 14:09;OK
PARKING_LOT_W;COR_MAIN_W_W;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
PARKING_LOT_W;EXT_GAS_STATION_PARKING;WALK;FALSE;TRUE;TRUE;TRUE;09/02/2026 7:55;OK
PARKING_LOT_W;NODE_EXT_W_ENTRANCE;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 14:10;OK
PHARMACY_MAIN_F0;COR_MAIN_W_W;WALK;TRUE;TRUE;TRUE;TRUE;09/02/2026 11:08;OK
RAMP_B1;NODE_PARKING_GARAGE_LVL_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 14:12;OK
RAMP_B1;RAMP_F0;WALK;TRUE;TRUE;TRUE;TRUE;09/02/2026 12:17;OK
RAMP_F0;RAMP_B1;WALK;TRUE;TRUE;TRUE;TRUE;09/02/2026 12:17;OK
RAMP1_B1;NODE_PARKING_GARAGE_LVL_B1;WALK;FALSE;TRUE;TRUE;TRUE;06/02/2026 14:12;OK
RAMP1_B1;RAMP1_F0;WALK;TRUE;TRUE;TRUE;TRUE;09/02/2026 12:18;OK
RAMP1_F0;RAMP1_B1;WALK;TRUE;TRUE;TRUE;TRUE;09/02/2026 12:18;OK
SHORTCUT_HM_E_F0;COR_MAIN_E_S;WALK;TRUE;TRUE;TRUE;TRUE;09/02/2026 12:23;OK
SHORTCUT_HM_E_F0;SHORTCUT_HM_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;09/02/2026 12:23;OK
SHORTCUT_HM_W_F0;COR_MAIN_N1_S;WALK;TRUE;TRUE;TRUE;TRUE;09/02/2026 12:24;OK
SHORTCUT_HM_W_F0;SHORTCUT_HM_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;09/02/2026 12:23;OK
STORE_100_MONTADITOS;COR_PLZ_FC_S_S_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_100_MONTADITOS;NODE_DOOR_100_MONTADITOS;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_ADIDASORIGINALS;COR_PLZ_CROSS_WE_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_ADIDASORIGINALS;NODE_DOOR_ADIDASORIGINALS;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_ALCAMPO_N;COR_COVERED_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_ALCAMPO_N;NODE_DOOR_ALCAMPO_N;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_ALCAMPO_S;COR_COVERED_M1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_ALCAMPO_S;NODE_DOOR_ALCAMPO_S;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_ALEHOP;NODE_DOOR_ALEHOP;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_ALEJOR;COR_MAIN_N1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_ALEJOR;NODE_DOOR_ALEJOR;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_AVATEL;COR_PLZ_W_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_AVATEL;NODE_DOOR_AVATEL;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_BANKCAJARURAL;COR_MAIN_W_W;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_BANKCAJARURAL;NODE_DOOR_BANKCAJARURAL;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_BELROS;COR_PLZ_N_S_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_BELROS;NODE_DOOR_BELROS;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_BENETTON;COR_MAIN_E_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_BENETTON;NODE_DOOR_BENETTON;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_BERSHKA;COR_MAIN_N_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_BERSHKA;NODE_DOOR_BERSHKA;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_BIGGERBETTERBURGER;COR_PLZ_FC_S_S_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_BIGGERBETTERBURGER;NODE_DOOR_BIGGERBETTERBURGER;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_BIJOUBRIGITTE;COR_MAIN_W1_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_BIJOUBRIGITTE;NODE_DOOR_BIJOUBRIGITTE;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_BLACK;COR_PLZ_E_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_BLACK;NODE_DOOR_BLACK;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_BOMBONBOSS;COR_MAIN_E1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_BOMBONBOSS;NODE_DOOR_BOMBONBOSS;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_BOSTON;COR_COVERED_M1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_BOSTON;NODE_DOOR_BOSTON;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_BOTTICELLI;COR_MAIN_W1_W;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_BOTTICELLI;NODE_DOOR_BOTTICELLI;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_BOWLING;COR_PLZ_MAIN_S_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_BOWLING;NODE_DOOR_BOWLING;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_CA;NODE_DOOR_CA;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_CAFEOLE;COR_PLZ_CROSS_WE_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_CAFEOLE;NODE_DOOR_CAFEOLE;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_CAFETERIAEXPRE3SS;COR_COVERED_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_CAFETERIAEXPRE3SS;NODE_DOOR_CAFETERIAEXPRE3SS;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_CALZEDONIA;COR_PLZ_E_S_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_CALZEDONIA;NODE_DOOR_CALZEDONIA;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_CASINO;NODE_DOOR_CASINO;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_CHE;COR_PLZ_FC_S_N_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_CHE;NODE_DOOR_CHE;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_CLAIRES;COR_MAIN_N_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_CLAIRES;NODE_DOOR_CLAIRES;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_CONFORMA;NODE_DOOR_CONFORMA;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_CONFORMA_2;COR_EXT_N_MAIN_M1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_CORTEFIEL;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_CORTEFIEL;NODE_DOOR_CORTEFIEL;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_COSTABLANCAWOHNUNGEN;COR_PLZ_W_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_DAFAVOLA;COR_COVERED_M1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_DECATHLON;NODE_DOOR_DECATHLON;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_DECIMAS;COR_MAIN_E2_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_DECIMAS;NODE_DOOR_DECIMAS;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_DEICHMANN;COR_PLZ_W_S_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_DEICHMANN;NODE_DOOR_DEICHMANN;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_DESIGUAL;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_DESIGUAL;NODE_DOOR_DESIGUAL;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_DRUNI;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_DRUNI;NODE_DOOR_DRUNI;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_ELKIOSKO;COR_PLZ_FC_N_S_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_FLYINGTIGER;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_FLYINGTIGER;NODE_DOOR_FLYINGTIGER;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_FOSTERS;COR_PLZ_FC_S_W_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_GAME;COR_MAIN_N1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_GELATERIA;COR_PLZ_FC_S_N_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_GEOX;COR_MAIN_W_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_GEOX;NODE_DOOR_GEOX;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_GOLDRUSH;COR_COVERED_M1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_GOURMETCAFE;COR_PLZ_S_S_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_GRABA2;COR_MAIN_W1_W;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_GREENWICH;COR_MAIN_E1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_GUESS_N;COR_MAIN_N1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_GUESS_N;NODE_DOOR_GUESS_N;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_GUESS_S;COR_MAIN_W1_W;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_GUESS_S;NODE_DOOR_GUESS_S;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_GUESS_SS;COR_MAIN_W_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_HAAGEN_DASZ;COR_MAIN_E1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_HM_E;COR_PLZ_E_S_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_HM_E;NODE_DOOR_HM_E;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_HM_W;COR_MAIN_N1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_HM_W;NODE_DOOR_HM_W;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_ICECREAM;COR_MAIN_W1_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_IKEA;COR_MAIN_N1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_IKEA;NODE_DOOR_IKEA;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_INFINITYLOVE;COR_MAIN_E1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_INSIDE;COR_PLZ_W_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_IPANEMA;COR_PLZ_N_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_JIJONENCA;COR_MAIN_W1_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_KEBABEXPRESS;COR_PLZ_FC_S_S_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_KIKOMILANO;COR_PLZ_E_S_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_KOALABAY;COR_MAIN_E1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_LA_TAGLIATELLA;COR_PLZ_FC_S_E_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_LASERESTETIC;COR_PLZ_N_E_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_LEFTIES;COR_MAIN_N_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_LEFTIES;NODE_DOOR_LEFTIES;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_LEROY_MERLIN;NODE_DOOR_LEROY_MERLIN;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_LEVIS;COR_MAIN_N1_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_LEVIS;NODE_DOOR_LEVIS;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_LIONOFPORCHES;COR_PLZ_S_N_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_LIZARRAN;COR_PLZ_FC_S_E_F1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_LOTERIA;COR_MAIN_N1_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_LOWCOST;COR_PLZ_S_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_LUXENTER;COR_MAIN_N_N;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_LUXURYFOOD;COR_MAIN_W1_E;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_MANGO;COR_PLZ_E_W_F0;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_MANGO;NODE_DOOR_MANGO;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_MARVIMUNDO;COR_COVERED_M1;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_MASSIMODUTTI_N;COR_MAIN_E_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_MASSIMODUTTI_N;NODE_DOOR_MASSIMODUTTI_N;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
STORE_MASSIMODUTTI_S;COR_MAIN_E_S;WALK;TRUE;TRUE;TRUE;TRUE;MANUAL;ACTIVE
STORE_MASSIMODUTTI_S;NODE_DOOR_MASSIMODUTTI_S;WALK;FALSE;TRUE;TRUE;TRUE;manual;OK
